model,img_size,fold,f1_macro,f1_weighted,accuracy,precision_macro,recall_macro,precision_per_class,recall_per_class,f1_per_class
mobilenetv3large,192,3,0.6311368952586563,0.8299625486527554,0.827433628318584,0.6493475018642804,0.6511590278377938,"[0.9, 0.875, 0.375, 0.912751677852349, 0.4444444444444444, 0.3888888888888889]","[0.47368421052631576, 0.9655172413793104, 0.42857142857142855, 0.8947368421052632, 0.4444444444444444, 0.7]","[0.6206896551724138, 0.9180327868852459, 0.4, 0.9036544850498339, 0.4444444444444444, 0.5]"
mobilenetv3large,192,4,0.7005872737370932,0.8567974985569472,0.8362831858407079,0.6540846134152586,0.8028125870231134,"[0.8095238095238095, 0.9354838709677419, 0.3333333333333333, 0.992, 0.2916666666666667, 0.5625]","[0.8947368421052632, 1.0, 0.42857142857142855, 0.8157894736842105, 0.7777777777777778, 0.9]","[0.85, 0.9666666666666667, 0.375, 0.8953068592057761, 0.42424242424242425, 0.6923076923076923]"
mobilenetv3large,192,5,0.6871365843015328,0.8606351033228143,0.8451327433628318,0.6582295599399179,0.7426314970432618,"[0.8235294117647058, 0.9642857142857143, 0.4, 0.9637681159420289, 0.23529411764705882, 0.5625]","[0.7777777777777778, 0.9642857142857143, 0.5, 0.869281045751634, 0.4444444444444444, 0.9]","[0.8, 0.9642857142857143, 0.4444444444444444, 0.9140893470790378, 0.3076923076923077, 0.6923076923076923]"
mobilenetv3large,192,6,0.7034959637582111,0.8546275977818341,0.8414096916299559,0.7339403779601336,0.7439255466251836,"[0.6956521739130435, 0.9642857142857143, 1.0, 0.9562043795620438, 0.35, 0.4375]","[0.8421052631578947, 0.9310344827586207, 0.42857142857142855, 0.8618421052631579, 0.7, 0.7]","[0.7619047619047619, 0.9473684210526315, 0.6, 0.9065743944636678, 0.4666666666666667, 0.5384615384615384]"
mobilenetv3large,192,7,0.7208282129803014,0.8534908112954457,0.8325991189427313,0.682998741138276,0.8178206313415025,"[0.9444444444444444, 1.0, 0.46153846153846156, 0.9612403100775194, 0.38461538461538464, 0.34615384615384615]","[0.8947368421052632, 0.9655172413793104, 0.8571428571428571, 0.8157894736842105, 0.5555555555555556, 0.8181818181818182]","[0.918918918918919, 0.9824561403508771, 0.6, 0.8825622775800712, 0.45454545454545453, 0.4864864864864865]"
mobilenetv3large,192,8,0.6757062233234209,0.8336277108896317,0.8185840707964602,0.6411425977989446,0.7420630119359702,"[0.6818181818181818, 0.9615384615384616, 0.5555555555555556, 0.9411764705882353, 0.2857142857142857, 0.42105263157894735]","[0.7894736842105263, 0.8620689655172413, 0.7142857142857143, 0.8421052631578947, 0.4444444444444444, 0.8]","[0.7317073170731707, 0.9090909090909091, 0.625, 0.8888888888888888, 0.34782608695652173, 0.5517241379310345]"
mobilenetv3large,192,9,0.7919938915127798,0.9025486402890386,0.8982300884955752,0.7678754148824573,0.8280178415387126,"[0.7142857142857143, 0.875, 0.8333333333333334, 0.9859154929577465, 0.5833333333333334, 0.6153846153846154]","[0.7894736842105263, 0.9655172413793104, 0.7142857142857143, 0.9210526315789473, 0.7777777777777778, 0.8]","[0.75, 0.9180327868852459, 0.7692307692307693, 0.9523809523809523, 0.6666666666666666, 0.6956521739130435]"
mobilenetv3large,192,10,0.7154760123219938,0.8529335452413739,0.8362831858407079,0.6663623011449098,0.811025521319639,"[0.5217391304347826, 0.9285714285714286, 0.6666666666666666, 0.9923076923076923, 0.3888888888888889, 0.5]","[0.6666666666666666, 0.9285714285714286, 0.75, 0.8431372549019608, 0.7777777777777778, 0.9]","[0.5853658536585366, 0.9285714285714286, 0.7058823529411765, 0.911660777385159, 0.5185185185185185, 0.6428571428571429]"
mobilenetv3large,192,11,0.6992922374359605,0.8472651629963364,0.8325991189427313,0.651497113997114,0.7794831907354594,"[0.6, 0.9642857142857143, 0.5, 0.9696969696969697, 0.375, 0.5]","[0.7894736842105263, 0.9310344827586207, 0.7142857142857143, 0.8421052631578947, 0.6, 0.8]","[0.6818181818181818, 0.9473684210526315, 0.5882352941176471, 0.9014084507042254, 0.46153846153846156, 0.6153846153846154]"
mobilenetv3large,192,12,0.763605131863446,0.8865877371643922,0.8810572687224669,0.7260504201680673,0.8241428196056145,"[0.75, 0.9642857142857143, 0.7, 0.9714285714285714, 0.5, 0.47058823529411764]","[0.9473684210526315, 0.9310344827586207, 1.0, 0.8947368421052632, 0.4444444444444444, 0.7272727272727273]","[0.8372093023255814, 0.9473684210526315, 0.8235294117647058, 0.9315068493150684, 0.47058823529411764, 0.5714285714285714]"
mobilenetv3large,192,13,0.6811960626198669,0.8393449338944334,0.827433628318584,0.6575556086425652,0.7387699372953457,"[0.6086956521739131, 0.9230769230769231, 0.5, 0.9492753623188406, 0.5833333333333334, 0.38095238095238093]","[0.7368421052631579, 0.8275862068965517, 0.42857142857142855, 0.8618421052631579, 0.7777777777777778, 0.8]","[0.6666666666666666, 0.8727272727272727, 0.46153846153846156, 0.903448275862069, 0.6666666666666666, 0.5161290322580645]"
mobilenetv3large,192,14,0.683174430987453,0.863164345498574,0.8495575221238938,0.6487836624598764,0.7379592419746683,"[0.7391304347826086, 0.9642857142857143, 0.4444444444444444, 0.9708029197080292, 0.3125, 0.46153846153846156]","[0.8947368421052632, 0.9310344827586207, 0.5714285714285714, 0.875, 0.5555555555555556, 0.6]","[0.8095238095238095, 0.9473684210526315, 0.5, 0.9204152249134948, 0.4, 0.5217391304347826]"
mobilenetv3large,192,15,0.8041843256734298,0.9084496687348688,0.9026548672566372,0.762631659143428,0.8639161220043574,"[0.8823529411764706, 0.9032258064516129, 0.7, 0.9858156028368794, 0.46153846153846156, 0.6428571428571429]","[0.8333333333333334, 1.0, 0.875, 0.9084967320261438, 0.6666666666666666, 0.9]","[0.8571428571428571, 0.9491525423728814, 0.7777777777777778, 0.9455782312925171, 0.5454545454545454, 0.75]"
mobilenetv3large,224,1,0.7557399215261985,0.8774429587310809,0.8678414096916299,0.7380941921239975,0.8073826808400312,"[0.6071428571428571, 0.9629629629629629, 0.8, 0.9781021897810219, 0.4375, 0.6428571428571429]","[0.8947368421052632, 0.896551724137931, 0.5714285714285714, 0.881578947368421, 0.7, 0.9]","[0.723404255319149, 0.9285714285714286, 0.6666666666666666, 0.9273356401384083, 0.5384615384615384, 0.75]"
mobilenetv3large,224,2,0.7161584560224528,0.8553332634231299,0.8458149779735683,0.6943597465336596,0.7592568040617044,"[0.6, 1.0, 0.7142857142857143, 0.9492753623188406, 0.35714285714285715, 0.5454545454545454]","[0.9473684210526315, 0.9310344827586207, 0.7142857142857143, 0.8618421052631579, 0.5555555555555556, 0.5454545454545454]","[0.7346938775510204, 0.9642857142857143, 0.7142857142857143, 0.903448275862069, 0.43478260869565216, 0.5454545454545454]"
mobilenetv3large,224,3,0.6800499094419349,0.8525007443263455,0.8495575221238938,0.6624838966862829,0.720662527967428,"[0.7142857142857143, 0.8709677419354839, 0.5, 0.9452054794520548, 0.4444444444444444, 0.5]","[0.5263157894736842, 0.9310344827586207, 0.7142857142857143, 0.9078947368421053, 0.4444444444444444, 0.8]","[0.6060606060606061, 0.9, 0.5882352941176471, 0.9261744966442953, 0.4444444444444444, 0.6153846153846154]"
mobilenetv3large,224,4,0.711768844697256,0.857761776829917,0.8407079646017699,0.6601964981899192,0.8189466722361459,"[0.8, 0.90625, 0.4444444444444444, 0.9920634920634921, 0.3684210526315789, 0.45]","[0.8421052631578947, 1.0, 0.5714285714285714, 0.8223684210526315, 0.7777777777777778, 0.9]","[0.8205128205128205, 0.9508196721311475, 0.5, 0.8992805755395683, 0.5, 0.6]"
mobilenetv3large,224,5,0.6976209769524674,0.8729999696500528,0.8672566371681416,0.6971186599021589,0.7062091503267972,"[0.875, 0.9655172413793104, 0.5714285714285714, 0.9395973154362416, 0.2857142857142857, 0.5454545454545454]","[0.7777777777777778, 1.0, 0.5, 0.9150326797385621, 0.4444444444444444, 0.6]","[0.8235294117647058, 0.9824561403508771, 0.5333333333333333, 0.9271523178807947, 0.34782608695652173, 0.5714285714285714]"
mobilenetv3large,224,6,0.6800313458870081,0.8419955359595366,0.8281938325991189,0.6837111966054848,0.7280907008901565,"[0.7083333333333334, 0.9629629629629629, 0.75, 0.9485294117647058, 0.34782608695652173, 0.38461538461538464]","[0.8947368421052632, 0.896551724137931, 0.42857142857142855, 0.8486842105263158, 0.8, 0.5]","[0.7906976744186046, 0.9285714285714286, 0.5454545454545454, 0.8958333333333334, 0.48484848484848486, 0.43478260869565216]"
mobilenetv3large,224,7,0.75658254173845,0.8923787090975103,0.8810572687224669,0.7234689441429313,0.814844440865312,"[0.9473684210526315, 1.0, 0.5555555555555556, 0.9712230215827338, 0.4166666666666667, 0.45]","[0.9473684210526315, 0.9655172413793104, 0.7142857142857143, 0.8881578947368421, 0.5555555555555556, 0.8181818181818182]","[0.9473684210526315, 0.9824561403508771, 0.625, 0.9278350515463918, 0.47619047619047616, 0.5806451612903226]"
mobilenetv3large,224,8,0.7031019099127912,0.8641764239489134,0.8539823008849557,0.6689693941466991,0.7554855769692429,"[0.7142857142857143, 0.9629629629629629, 0.5, 0.9574468085106383, 0.3076923076923077, 0.5714285714285714]","[0.7894736842105263, 0.896551724137931, 0.7142857142857143, 0.8881578947368421, 0.4444444444444444, 0.8]","[0.75, 0.9285714285714286, 0.5882352941176471, 0.9215017064846417, 0.36363636363636365, 0.6666666666666666]"
mobilenetv3large,224,9,0.7930725619832106,0.9170401404411002,0.915929203539823,0.7809782260069119,0.8073063405640538,"[0.7777777777777778, 0.9032258064516129, 0.625, 0.9798657718120806, 0.6, 0.8]","[0.7368421052631579, 0.9655172413793104, 0.7142857142857143, 0.9605263157894737, 0.6666666666666666, 0.8]","[0.7567567567567568, 0.9333333333333333, 0.6666666666666666, 0.9700996677740864, 0.631578947368421, 0.8]"
mobilenetv3large,224,10,0.7745685156166986,0.8872836675894121,0.8761061946902655,0.7243703238299224,0.8573801742919391,"[0.6818181818181818, 0.9655172413793104, 0.7777777777777778, 0.9925373134328358, 0.42857142857142855, 0.5]","[0.8333333333333334, 1.0, 0.875, 0.869281045751634, 0.6666666666666666, 0.9]","[0.75, 0.9824561403508771, 0.8235294117647058, 0.926829268292683, 0.5217391304347826, 0.6428571428571429]"
mobilenetv3large,224,11,0.6571602633419287,0.8387961560304957,0.8237885462555066,0.6208009210882773,0.7157613862241811,"[0.6363636363636364, 0.9310344827586207, 0.4444444444444444, 0.9629629629629629, 0.375, 0.375]","[0.7368421052631579, 0.9310344827586207, 0.5714285714285714, 0.8552631578947368, 0.6, 0.6]","[0.6829268292682927, 0.9310344827586207, 0.5, 0.9059233449477352, 0.46153846153846156, 0.46153846153846156]"
mobilenetv3large,224,12,0.728818654084337,0.8670480353406523,0.8590308370044053,0.6870292561469032,0.7959473308838101,"[0.6428571428571429, 0.9642857142857143, 0.6, 0.9705882352941176, 0.4444444444444444, 0.5]","[0.9473684210526315, 0.9310344827586207, 0.8571428571428571, 0.868421052631579, 0.4444444444444444, 0.7272727272727273]","[0.7659574468085106, 0.9473684210526315, 0.7058823529411765, 0.9166666666666666, 0.4444444444444444, 0.5925925925925926]"
mobilenetv3large,224,13,0.6839103808881116,0.8510833825002502,0.8362831858407079,0.6673264202249709,0.7514371417048368,"[0.6521739130434783, 0.9615384615384616, 0.6, 0.9703703703703703, 0.42857142857142855, 0.391304347826087]","[0.7894736842105263, 0.8620689655172413, 0.42857142857142855, 0.8618421052631579, 0.6666666666666666, 0.9]","[0.7142857142857143, 0.9090909090909091, 0.5, 0.9128919860627178, 0.5217391304347826, 0.5454545454545454]"
mobilenetv3large,224,14,0.7031212114537014,0.8838369007942516,0.8761061946902655,0.6796814296814296,0.7373953322002323,"[0.7727272727272727, 0.9642857142857143, 0.42857142857142855, 0.972027972027972, 0.35714285714285715, 0.5833333333333334]","[0.8947368421052632, 0.9310344827586207, 0.42857142857142855, 0.9144736842105263, 0.5555555555555556, 0.7]","[0.8292682926829268, 0.9473684210526315, 0.42857142857142855, 0.9423728813559322, 0.43478260869565216, 0.6363636363636364]"
mobilenetv3large,224,15,0.7658944769576953,0.8992710569305017,0.8893805309734514,0.7232376283846872,0.8400443510737629,"[0.7619047619047619, 0.9642857142857143, 0.625, 1.0, 0.4, 0.5882352941176471]","[0.8888888888888888, 0.9642857142857143, 0.625, 0.8954248366013072, 0.6666666666666666, 1.0]","[0.8205128205128205, 0.9642857142857143, 0.625, 0.9448275862068966, 0.5, 0.7407407407407407]"
densenet121,192,1,0.6930245885088285,0.8390653153779181,0.8193832599118943,0.6446925170678451,0.7901380606689136,"[0.5925925925925926, 0.9259259259259259, 0.4166666666666667, 0.984251968503937, 0.3333333333333333, 0.6153846153846154]","[0.8421052631578947, 0.8620689655172413, 0.7142857142857143, 0.8223684210526315, 0.7, 0.8]","[0.6956521739130435, 0.8928571428571429, 0.5263157894736842, 0.8960573476702509, 0.45161290322580644, 0.6956521739130435]"
densenet121,192,2,0.7048363821325637,0.8577929605247836,0.8458149779735683,0.6604477611940299,0.7745954598268573,"[0.6923076923076923, 1.0, 0.5, 0.9626865671641791, 0.3076923076923077, 0.5]","[0.9473684210526315, 0.9655172413793104, 0.7142857142857143, 0.8486842105263158, 0.4444444444444444, 0.7272727272727273]","[0.8, 0.9824561403508771, 0.5882352941176471, 0.9020979020979021, 0.36363636363636365, 0.5925925925925926]"
densenet121,192,3,0.6230541599233949,0.8331213730305725,0.8185840707964602,0.6066795330580184,0.6708991108038295,"[0.7368421052631579, 0.9629629629629629, 0.25, 0.9424460431654677, 0.4, 0.34782608695652173]","[0.7368421052631579, 0.896551724137931, 0.2857142857142857, 0.8618421052631579, 0.4444444444444444, 0.8]","[0.7368421052631579, 0.9285714285714286, 0.26666666666666666, 0.9003436426116839, 0.42105263157894735, 0.48484848484848486]"
densenet121,192,4,0.7067135957718244,0.858830022208567,0.8407079646017699,0.6661718285799169,0.8168997685785344,"[0.8823529411764706, 0.9333333333333333, 0.3333333333333333, 0.984375, 0.36363636363636365, 0.5]","[0.7894736842105263, 0.9655172413793104, 0.42857142857142855, 0.8289473684210527, 0.8888888888888888, 1.0]","[0.8333333333333334, 0.9491525423728814, 0.375, 0.9, 0.5161290322580645, 0.6666666666666666]"
densenet121,192,5,0.7143869700934418,0.877587727925236,0.8761061946902655,0.7281837168679273,0.7160869903516963,"[0.6842105263157895, 0.96, 0.4166666666666667, 0.9415584415584416, 0.6666666666666666, 0.7]","[0.7222222222222222, 0.8571428571428571, 0.625, 0.9477124183006536, 0.4444444444444444, 0.7]","[0.7027027027027027, 0.9056603773584906, 0.5, 0.9446254071661238, 0.5333333333333333, 0.7]"
densenet121,192,6,0.6885861472430254,0.8612643739035258,0.8502202643171806,0.6557461873638344,0.7428744274479301,"[0.7083333333333334, 0.9333333333333333, 0.3333333333333333, 0.9705882352941176, 0.3888888888888889, 0.6]","[0.8947368421052632, 0.9655172413793104, 0.42857142857142855, 0.868421052631579, 0.7, 0.6]","[0.7906976744186046, 0.9491525423728814, 0.375, 0.9166666666666666, 0.5, 0.6]"
densenet121,192,7,0.7403266558014424,0.868307934627724,0.8590308370044053,0.6966197236977288,0.8104476730837892,"[0.7083333333333334, 0.9615384615384616, 0.6, 0.9637681159420289, 0.4166666666666667, 0.5294117647058824]","[0.8947368421052632, 0.8620689655172413, 0.8571428571428571, 0.875, 0.5555555555555556, 0.8181818181818182]","[0.7906976744186046, 0.9090909090909091, 0.7058823529411765, 0.9172413793103448, 0.47619047619047616, 0.6428571428571429]"
densenet121,192,8,0.7307183557183556,0.8697844068419289,0.8584070796460177,0.6834118752170756,0.8102403998502,"[0.6086956521739131, 0.9259259259259259, 0.5555555555555556, 0.9852941176470589, 0.4, 0.625]","[0.7368421052631579, 0.8620689655172413, 0.7142857142857143, 0.881578947368421, 0.6666666666666666, 1.0]","[0.6666666666666666, 0.8928571428571429, 0.625, 0.9305555555555556, 0.5, 0.7692307692307693]"
densenet121,192,9,0.7638479680912033,0.89798060385581,0.8938053097345132,0.7553608911254103,0.7938213589529378,"[0.8421052631578947, 0.9666666666666667, 0.6, 0.9586206896551724, 0.4375, 0.7272727272727273]","[0.8421052631578947, 1.0, 0.42857142857142855, 0.9144736842105263, 0.7777777777777778, 0.8]","[0.8421052631578947, 0.9830508474576272, 0.5, 0.936026936026936, 0.56, 0.7619047619047619]"
densenet121,192,10,0.6326054410755723,0.8197801640480662,0.8008849557522124,0.5988757278055189,0.7012760659819484,"[0.5416666666666666, 0.9285714285714286, 0.5, 0.9618320610687023, 0.1875, 0.47368421052631576]","[0.7222222222222222, 0.9285714285714286, 0.5, 0.8235294117647058, 0.3333333333333333, 0.9]","[0.6190476190476191, 0.9285714285714286, 0.5, 0.8873239436619719, 0.24, 0.6206896551724138]"
densenet121,192,11,0.7300104953189906,0.8642094937381609,0.8546255506607929,0.682639065727301,0.8007551205600207,"[0.5909090909090909, 0.9, 0.5555555555555556, 0.9779411764705882, 0.5, 0.5714285714285714]","[0.6842105263157895, 0.9310344827586207, 0.7142857142857143, 0.875, 0.8, 0.8]","[0.6341463414634146, 0.9152542372881356, 0.625, 0.9236111111111112, 0.6153846153846154, 0.6666666666666666]"
densenet121,192,12,0.7194395750677991,0.8628146299919193,0.8590308370044053,0.6923385256718589,0.7719355533556985,"[0.5925925925925926, 0.9230769230769231, 0.6363636363636364, 0.958041958041958, 0.42857142857142855, 0.6153846153846154]","[0.8421052631578947, 0.8275862068965517, 1.0, 0.9013157894736842, 0.3333333333333333, 0.7272727272727273]","[0.6956521739130435, 0.8727272727272727, 0.7777777777777778, 0.9288135593220339, 0.375, 0.6666666666666666]"
densenet121,192,13,0.6357420357420358,0.8217161403002111,0.8008849557522124,0.6060937072877371,0.7061223460951228,"[0.7619047619047619, 0.96, 0.3076923076923077, 0.9402985074626866, 0.3333333333333333, 0.3333333333333333]","[0.8421052631578947, 0.8275862068965517, 0.5714285714285714, 0.8289473684210527, 0.6666666666666666, 0.5]","[0.8, 0.8888888888888888, 0.4, 0.8811188811188811, 0.4444444444444444, 0.4]"
densenet121,192,14,0.7631936545662036,0.8816450116293948,0.8761061946902655,0.7484240391915588,0.7974379195114222,"[0.9333333333333333, 0.9032258064516129, 0.7142857142857143, 0.9448275862068966, 0.46153846153846156, 0.5333333333333333]","[0.7368421052631579, 0.9655172413793104, 0.7142857142857143, 0.9013157894736842, 0.6666666666666666, 0.8]","[0.8235294117647058, 0.9333333333333333, 0.7142857142857143, 0.9225589225589226, 0.5454545454545454, 0.64]"
densenet121,192,15,0.724004032877753,0.8632108014677708,0.8539823008849557,0.6865079365079366,0.7789721444133209,"[0.6666666666666666, 0.9285714285714286, 0.5, 0.9571428571428572, 0.4, 0.6666666666666666]","[0.7777777777777778, 0.9285714285714286, 0.625, 0.8758169934640523, 0.6666666666666666, 0.8]","[0.717948717948718, 0.9285714285714286, 0.5555555555555556, 0.9146757679180887, 0.5, 0.7272727272727273]"
densenet121,224,1,0.7115459620894403,0.8557971785179216,0.8414096916299559,0.6705326643137589,0.780050341370668,"[0.6153846153846154, 0.9259259259259259, 0.5555555555555556, 0.9776119402985075, 0.3333333333333333, 0.6153846153846154]","[0.8421052631578947, 0.8620689655172413, 0.7142857142857143, 0.8618421052631579, 0.6, 0.8]","[0.7111111111111111, 0.8928571428571429, 0.625, 0.916083916083916, 0.42857142857142855, 0.6956521739130435]"
densenet121,224,2,0.7524762994442629,0.8778455427978105,0.8678414096916299,0.7161374165050636,0.8115549671811015,"[0.6923076923076923, 1.0, 0.7142857142857143, 0.9705882352941176, 0.35714285714285715, 0.5625]","[0.9473684210526315, 0.9655172413793104, 0.7142857142857143, 0.868421052631579, 0.5555555555555556, 0.8181818181818182]","[0.8, 0.9824561403508771, 0.7142857142857143, 0.9166666666666666, 0.43478260869565216, 0.6666666666666666]"
densenet121,224,3,0.6179529911217377,0.8302826624363748,0.8185840707964602,0.59722488584662,0.6702587407215356,"[0.7368421052631579, 0.9642857142857143, 0.16666666666666666, 0.935251798561151, 0.4166666666666667, 0.36363636363636365]","[0.7368421052631579, 0.9310344827586207, 0.14285714285714285, 0.8552631578947368, 0.5555555555555556, 0.8]","[0.7368421052631579, 0.9473684210526315, 0.15384615384615385, 0.8934707903780069, 0.47619047619047616, 0.5]"
densenet121,224,4,0.7307475450238886,0.8692929976289429,0.8539823008849557,0.7185132051411122,0.8278646808592361,"[0.8, 0.9333333333333333, 0.75, 0.9922480620155039, 0.38095238095238093, 0.45454545454545453]","[0.8421052631578947, 0.9655172413793104, 0.42857142857142855, 0.8421052631578947, 0.8888888888888888, 1.0]","[0.8205128205128205, 0.9491525423728814, 0.5454545454545454, 0.9110320284697508, 0.5333333333333333, 0.625]"
densenet121,224,5,0.6977968586919365,0.8628998323074466,0.8495575221238938,0.6654761904761904,0.7511943666355431,"[0.75, 1.0, 0.38461538461538464, 0.9571428571428572, 0.2857142857142857, 0.6153846153846154]","[0.8333333333333334, 0.9285714285714286, 0.625, 0.8758169934640523, 0.4444444444444444, 0.8]","[0.7894736842105263, 0.9629629629629629, 0.47619047619047616, 0.9146757679180887, 0.34782608695652173, 0.6956521739130435]"
densenet121,224,6,0.7269999029565892,0.8610382177186734,0.8502202643171806,0.6820950635793214,0.7959759312073288,"[0.782608695652174, 0.9655172413793104, 0.5555555555555556, 0.9555555555555556, 0.5, 0.3333333333333333]","[0.9473684210526315, 0.9655172413793104, 0.7142857142857143, 0.8486842105263158, 0.8, 0.5]","[0.8571428571428571, 0.9655172413793104, 0.625, 0.8989547038327527, 0.6153846153846154, 0.4]"
densenet121,224,7,0.7943909538737125,0.8927604751317344,0.8854625550660793,0.7517377095765841,0.859100795353064,"[0.76, 1.0, 0.75, 0.9710144927536232, 0.5, 0.5294117647058824]","[1.0, 0.9310344827586207, 0.8571428571428571, 0.881578947368421, 0.6666666666666666, 0.8181818181818182]","[0.8636363636363636, 0.9642857142857143, 0.8, 0.9241379310344827, 0.5714285714285714, 0.6428571428571429]"
densenet121,224,8,0.694557029624349,0.8512270069689293,0.8362831858407079,0.6464580538045451,0.7794411795772959,"[0.625, 0.9259259259259259, 0.45454545454545453, 0.9774436090225563, 0.3333333333333333, 0.5625]","[0.7894736842105263, 0.8620689655172413, 0.7142857142857143, 0.8552631578947368, 0.5555555555555556, 0.9]","[0.6976744186046512, 0.8928571428571429, 0.5555555555555556, 0.9122807017543859, 0.4166666666666667, 0.6923076923076923]"
densenet121,224,9,0.781522855675398,0.89414836076378,0.8893805309734514,0.7699911199911199,0.8154379003063212,"[0.7619047619047619, 0.9666666666666667, 0.8, 0.958041958041958, 0.4666666666666667, 0.6666666666666666]","[0.8421052631578947, 1.0, 0.5714285714285714, 0.9013157894736842, 0.7777777777777778, 0.8]","[0.8, 0.9830508474576272, 0.6666666666666666, 0.9288135593220339, 0.5833333333333334, 0.7272727272727273]"
densenet121,224,10,0.7010608888541056,0.8558793733987999,0.8451327433628318,0.671149981731823,0.7615157173980703,"[0.625, 1.0, 0.5714285714285714, 0.9565217391304348, 0.2857142857142857, 0.5882352941176471]","[0.8333333333333334, 0.9285714285714286, 0.5, 0.8627450980392157, 0.4444444444444444, 1.0]","[0.7142857142857143, 0.9629629629629629, 0.5333333333333333, 0.9072164948453608, 0.34782608695652173, 0.7407407407407407]"
densenet121,224,11,0.7240426633928682,0.8495624801540683,0.8370044052863436,0.6717617349970291,0.8114067496327024,"[0.5454545454545454, 0.9, 0.6666666666666666, 0.9772727272727273, 0.47058823529411764, 0.47058823529411764]","[0.631578947368421, 0.9310344827586207, 0.8571428571428571, 0.8486842105263158, 0.8, 0.8]","[0.5853658536585366, 0.9152542372881356, 0.75, 0.9084507042253521, 0.5925925925925926, 0.5925925925925926]"
densenet121,224,12,0.7209699542161131,0.8691241790048949,0.8634361233480177,0.6896252825595549,0.78070748318026,"[0.6296296296296297, 0.96, 0.5833333333333334, 0.9647887323943662, 0.3333333333333333, 0.6666666666666666]","[0.8947368421052632, 0.8275862068965517, 1.0, 0.9013157894736842, 0.3333333333333333, 0.7272727272727273]","[0.7391304347826086, 0.8888888888888888, 0.7368421052631579, 0.9319727891156463, 0.3333333333333333, 0.6956521739130435]"
densenet121,224,13,0.6555262171594288,0.8098893177299772,0.7831858407079646,0.6198978379662629,0.7658689347890798,"[0.64, 0.96, 0.5, 0.9672131147540983, 0.30434782608695654, 0.34782608695652173]","[0.8421052631578947, 0.8275862068965517, 0.5714285714285714, 0.7763157894736842, 0.7777777777777778, 0.8]","[0.7272727272727273, 0.8888888888888888, 0.5333333333333333, 0.8613138686131386, 0.4375, 0.48484848484848486]"
densenet121,224,14,0.6940608190608191,0.8599185833699107,0.8495575221238938,0.6832237524639485,0.7263850478687139,"[0.8333333333333334, 0.9629629629629629, 0.5, 0.9375, 0.29411764705882354, 0.5714285714285714]","[0.7894736842105263, 0.896551724137931, 0.42857142857142855, 0.8881578947368421, 0.5555555555555556, 0.8]","[0.8108108108108109, 0.9285714285714286, 0.46153846153846156, 0.9121621621621622, 0.38461538461538464, 0.6666666666666666]"
densenet121,224,15,0.787171173933802,0.8988364931224172,0.8938053097345132,0.7749166542269991,0.8192382508558979,"[0.75, 0.9642857142857143, 0.8333333333333334, 0.9655172413793104, 0.6363636363636364, 0.5]","[0.8333333333333334, 0.9642857142857143, 0.625, 0.9150326797385621, 0.7777777777777778, 0.8]","[0.7894736842105263, 0.9642857142857143, 0.7142857142857143, 0.9395973154362416, 0.7, 0.6153846153846154]"
efficientnetb3,192,1,0.7312407898614796,0.8662600248503332,0.8546255506607929,0.6863386977578948,0.8005358223144068,"[0.5769230769230769, 0.9310344827586207, 0.625, 0.9850746268656716, 0.4666666666666667, 0.5333333333333333]","[0.7894736842105263, 0.9310344827586207, 0.7142857142857143, 0.868421052631579, 0.7, 0.8]","[0.6666666666666666, 0.9310344827586207, 0.6666666666666666, 0.9230769230769231, 0.56, 0.64]"
efficientnetb3,192,2,0.718959858595586,0.8431733045641163,0.8325991189427313,0.6825132016602072,0.7831359463618991,"[0.5666666666666667, 0.9310344827586207, 0.7142857142857143, 0.9548872180451128, 0.4666666666666667, 0.46153846153846156]","[0.8947368421052632, 0.9310344827586207, 0.7142857142857143, 0.8355263157894737, 0.7777777777777778, 0.5454545454545454]","[0.6938775510204082, 0.9310344827586207, 0.7142857142857143, 0.8912280701754386, 0.5833333333333334, 0.5]"
efficientnetb3,192,3,0.7058890267516403,0.8703203054696964,0.8628318584070797,0.6921572624483584,0.7541211745839695,"[0.8125, 1.0, 0.42857142857142855, 0.9452054794520548, 0.5, 0.4666666666666667]","[0.6842105263157895, 0.9310344827586207, 0.8571428571428571, 0.9078947368421053, 0.4444444444444444, 0.7]","[0.7428571428571429, 0.9642857142857143, 0.5714285714285714, 0.9261744966442953, 0.47058823529411764, 0.56]"
efficientnetb3,192,4,0.7031240140930772,0.8286727278006099,0.8053097345132744,0.6543696405765372,0.8382970116863039,"[0.6666666666666666, 0.9333333333333333, 0.5714285714285714, 1.0, 0.4444444444444444, 0.3103448275862069]","[0.9473684210526315, 0.9655172413793104, 0.5714285714285714, 0.756578947368421, 0.8888888888888888, 0.9]","[0.782608695652174, 0.9491525423728814, 0.5714285714285714, 0.8614232209737828, 0.5925925925925926, 0.46153846153846156]"
efficientnetb3,192,5,0.7571057640774311,0.8950004912910129,0.8849557522123894,0.7280039178405785,0.8216230936819172,"[0.8666666666666667, 0.9655172413793104, 0.6666666666666666, 0.9857142857142858, 0.35714285714285715, 0.5263157894736842]","[0.7222222222222222, 1.0, 0.75, 0.9019607843137255, 0.5555555555555556, 1.0]","[0.7878787878787878, 0.9824561403508771, 0.7058823529411765, 0.9419795221843004, 0.43478260869565216, 0.6896551724137931]"
